id,video_id,time,author,text,label,hate,evaluated
UggN_hd8eU9n5ngCoAEC,xTfMbgQqEeg,4 years ago,Александр Маслов,смотрю одни еврожопцы транслитные тут ,True,True,True
UghpkvN-rZt0jXgCoAEC,t8u6l6BNEb0,4 years ago (edited),Andy Shade,сніг вони місяць немогли почистити в києві а тут йолку вирішили поставити листопада в години ночі ,False,False,True
Ugi4pbKqPxIpFngCoAEC,eufNblKL65s,3 years ago,максим захаров,американская проститутка пытается научить нас как нам жить ,False,False,True
UggR-lpGHz3203gCoAEC,KTtAtejbA88,4 years ago,ser,тепер янига остаточно поховають термінова інструкція на ютуб – в пошук текст „евромайдан таємний план перевороту” ,False,False,True
UggTWJa7SYw6dHgCoAEC,8SqTaE4-5a4,4 years ago,Илья Гурбич,супер ,False,False,True
UgjGy8OoUftO53gCoAEC.7-H0Z7-GDMy7-H1M2z01WZ,yBTb4KZw7vc,4 years ago,Артем Сенько,без сильного шахтера не будет сильного динамо без сильного металла не будет сильного днепра интересно почему ярославский вкладывавший душу в металлист отказался от него как то мне не верится во влияние запада ,False,False,True
UgjayreiA4mzH3gCoAEC.7-H0Z7-Lepx728nZdzM6in,8SqTaE4-5a4,3 years ago,SNAKE ZEM,дибил бандэравиц мы вам что сделали что к россии пристоете ,True,True,True
UgiPTcKCxBjV4ngCoAEC,zCmV4dX5tgs,2 years ago,ГЕОРГИЙ БУЛАТ,интересно что г жа такинадо теперь поет что днр и лнр сами себя бомбят или это делаем мы россияне шла ба она г жа к себе на фукусиму и занималась бы дерьмократией там а то тут они уже всем оскомину набили ,True,False,True
UghrpgCnEnCWEngCoAEC.7-H0Z7-FFTl7-H7AS5O2o3,FMdk1D1ktBw,4 years ago,Alexey Zaqwaar,хер получит путин а не украину ,True,False,True
UggcRsMoSOHdAHgCoAEC,eP4ggwPaRts,4 years ago,Алексей Ка,педики ,True,False,True
Ughme1HbuI7Cm3gCoAEC,xTfMbgQqEeg,4 years ago,Melana Androsova,сил нет терпеть это как можно так нагло дезинформировать людей зачем ,False,False,True
UgjOslQMNvt5Z3gCoAEC.7-H0Z7-6NQA7-JN77n8QSh,-1q9A3eSiHg,4 years ago,00 00,працюю на хрещатику і згодна брехливі оті наші коники танцівливі ,False,False,True
Uggg0-5PIpcZ7XgCoAEC,xTfMbgQqEeg,4 years ago,odintsovnew,он еще нам расскажет как негры в америке не доедают достойный геббельсовец имени валентина зорина ,True,True,True
Ughh2jvAXjDKRXgCoAEC,yBTb4KZw7vc,4 years ago,ОляМАлиса Дом,спасибо из киева донецким ультрас разом і до кінця слава украіні ,False,False,True
UghrspWyu4u7bHgCoAEC,uhwtsjFbQK4,4 years ago,Vladimir Morkoffkin,ухх какое огромное стадо ,False,False,True
Ugw-F9w8B55sXhauNkF4AaABAg,8SqTaE4-5a4,6 months ago,NiceeTV - лучшие вайны,сильно ,False,False,True
UggxoTi6tBVY3HgCoAEC,zCmV4dX5tgs,4 years ago,Сергей Коновалов,хакамада проститутка развратница выпивающая мразь такая вот у нас интеллигенция ,True,False,True
UghREaYya2ngPHgCoAEC,IqFdatdem64,4 years ago,KievCRYSTAL,я верю что мы народ украины победим ,False,False,True
UgiHjj25Q9AEe3gCoAEC.7-H0Z7-CxpO7-HpHKeaHV_,FXCliOGt0Jc,4 years ago (edited),Тарас Яшин,сми контролирует америка ей не очень понравится чтобы мы распространяли правду ей выгодно показывать ложь и чернуху по новостям чтобы не жилось спокойно правильно федоров сказал что пока люди смотрят телевизор будут терракты а когда не будут смотреть то кого запугивать будет бессмысленно крутить по телевизору об этом потому что никто не смотеть след но никто не боится ,False,False,True
Ughdq0Npiptez3gCoAEC,GGaQ5BDNouM,4 years ago,Ольга Мироненко,как красиво это дух майдана это великие люди которым нет цены которые стоят уже месяца и гибнут теперь слава великому украинскому народу и его героям ,False,False,True
UghO3fcvbtIK9XgCoAEC,FXCliOGt0Jc,4 years ago (edited),Mykola Butsyn,вот кто параноик все хотят захватит россию ,False,False,True
UgilAOVetQrdb3gCoAEC.7-H0Z7-HRC77-H4FzBvtgT,uhwtsjFbQK4,4 years ago,Kon Pere,янык там же но другой дорогой ему и так конец но не через гражданскую войну ,False,False,True
UghJ3CadYsa3PXgCoAEC.7-H0Z7-T2Wa7-KwbfXaiU8,SwZ_LW9NsUE,4 years ago,Zhenia Hunter,уєбан угольний я там де правда хоть і в меншості ,True,False,True
UgwvGsptybdOd6GxnoV4AaABAg.8_RhpiD-8IX8_RqnLm9XVu,RMxbOKbjX3A,6 months ago,Силантий У., мошиах если только ,False,False,True
Ugg5elyr05lsA3gCoAEC.7-H0Z7-Kczz73RSAsYvQYC,AyVvGv4Seag,4 years ago,MrHait,ты нос из чужой то жопы вынь ничтожество ,False,False,True
UgjIXOo3iTaWqHgCoAEC.7-H0Z7-6TLj7-H23MEshBF,FXCliOGt0Jc,4 years ago,Лариса Дьячкова,по поводу янука ты прав но и план запада по захвату украины и использованию ее против россии существует для реализации этого плана создают майдан нестабильность захват власти референдум то на украине отказываются проводить ,False,False,True
Ugh1-pbwpm8frHgCoAEC,emN4Sz3uasU,4 years ago,Женя Рудниченко,насилие это классно вы че сука ,True,False,True
Ugiqj6Ek9Q0d9XgCoAEC.8LmsEFB6u8I8NM6AjCCmvN,eufNblKL65s,1 year ago,Александр Матросов, виктор третьяков больше лет нет ссср а мы все о нем плачемся и посыпаем голову пеплом спрашивается на хрена что в новой реалии построить нормальное общество нельзя об ссср это дешевая отговорка и не более ,False,False,True
Ughk0rcDcNKQSXgCoAEC,zCmV4dX5tgs,4 years ago,Вадим Семенюк,хакамада умника и глоток здравомыслия в россии ,False,False,True
Uggp0RoBee8QSngCoAEC,E950t1WGiE0,2 years ago,Inna Mikhailova,боюсь вас разочаровать друзья но революцию сотворил не народ украины а американцы вашими украинскими руками ,False,False,True
Ugh_ly-VU7KgbXgCoAEC.7-H0Z7-7KnQ7-nLzOmAfNZ,o9hyneGbGoM,4 years ago,Sergij Komarowski,странно почему тогда там стоят хители харькова может вы просто принимаете желаемое за действительное а бараны там такие же как вы или может вы себя считаете великим интелектуалом а может вам просто стоит поехать в эвропу а потом рассказывать или сравнивать ее с россией ,False,False,True
Uggt0PTM7qiWwngCoAEC.7-H0Z7-6T267-I5zlGfGBN,GGaQ5BDNouM,4 years ago,freeman4147, федя квазуневич это типа а баба яга против то есть по вашему народ ни за кого вообще а просто против власти а как же выборы где победила партия регионов и сама европа признала эти выборы как честные то есть люди голосовавшие за януковича вдруг внезапно и сразу все вместе поняли что они дураки так не бывает ,False,False,True
UggAF3NCfZkU_XgCoAEC.7-H0Z7-CErt7-J_Rne-UqX,0WsJ8-tJeC8,4 years ago,Olaf194580,вот это речь браво ,False,False,True
UgjUw-mNIW-7GngCoAEC.7-H0Z7-Fhcl7-LCPw8eqdO,wObv3OVPk30,4 years ago,Wilde Stalker,все проще это элемент начавшийся гражданской войны извольте купаться в этом говне вы ведь так этого хотели ,True,False,True
UgiNwr79IgzReHgCoAEC,0k8GVmgB9Hw,4 years ago (edited),Богдан Лящук,етих снайперов что стрелали по безневинниых и безоружних людях нада скинуть стой висоти где они сидели если неумрет скинуть еще раз и так до тех пор пока от ево тела неостанеться одна каша каждому бог дал голову для того чтоб ею думать а не только хавку жрать любой человек сам решает законний ли приказ ему дают или нет слава украине героям слава ,False,False,True
Ugg3j1-Y8Ulz1HgCoAEC.7-H0Z7-Hmfh75vMj_qEEXI,zA7MHd2yT5s,3 years ago,Владислав Никишин,да и ты умом не блещешь ,False,False,True
Ugj-URjXyuv593gCoAEC.7-H0Z7-BLZq7-H1AavGzMa,uhwtsjFbQK4,4 years ago (edited),Ігор Могильний,стадо це ті кого заганяють на майдан силою або грошима а тут стоять вільні люди вільної країни ,False,False,True
Ugj1E-psrYgJ5XgCoAEC.7-H0Z7-BsOK7-UtNIOKuez,xZUzfzTLD4U,4 years ago,Андрей Галкин,придурок ни одного человека за бабки на майдане нет а вот электорат януковича в марьинском парке как раз грн сутки так что нех пиз ть чушь ,True,False,True
UggBU2JG7E1S7ngCoAEC,8SqTaE4-5a4,4 years ago,Dima Tsitsenko,я когда вижу кадры как памятники ленину или еще каким нибудь великим людям россии я плачу мне жалко украину и все из за фашистов нацистов украина многонациональная страна почему россия не помогает боится когда америка провоцирует конфликты все нацисты и фашисты читайте ленин сталин и другие они сколько сделали великих дел если бы не сталин мы бы не выйграли вторую мировую войну я плачу когда вижу все это мне жалко украину ветеранов по телевизору показывают как они плачут из за фашистов я еще учусь в школе я школьник и мне лет был бы я взрослым я бы поехал в украину в крым и защищал бы русских и украинцев да и не только в крым я бы просто убил бы фашистов и других таких как радикалы и бондеровцы я живу в россии и я считаю украину великой страной и мне понастоящему жалко ее люди отдавали жизнь за украину и что теперь ,False,False,True
UggxXuCJmx5B_XgCoAEC.7-H0Z7-HrwI73me8YxlWNg,8SqTaE4-5a4,3 years ago,Александр Тимофеев, михаил логуш эй йоу героям сала сала украине ,True,True,True
UghqorMRl6z8GHgCoAEC.7-H0Z7-K2qh71z52qte56m,TATn7Q207y0,4 years ago,555о,родня ходит бесплатно я как киевлянин сам помогаю майдану как и многие киевляне помогают и поддерживают майдан а вы что не способны даже день простоять без денег шлюхи вы подянкуовские рабы и скоты проклятая порода ,True,False,True
Ugj6wY0Q8YgNOngCoAEC,8SqTaE4-5a4,2 years ago,Fuad4ik Akperov,я послушал песню я плакал я азербаиджанец но я люблю украину дай бог вам здарове ,False,False,True
UggPuptoLodfi3gCoAEC,0WsJ8-tJeC8,4 years ago,MrNikiman,спасибо константин вы просто супер молодец как хорошо что вы это сделали фильм смотрится на одном дыхании вот с такой россией которую вы продемонстрировали своим примером по отношению к нам украинцам мы рады поддерживать цивилизованные дружественные отношения ,False,False,True
UgwR_bXTxoyxGmL76gd4AaABAg,8SqTaE4-5a4,3 months ago,hehsj,топ музика ,False,False,True
UgjRa7YDl1qYMXgCoAEC,XK1A8MPb6Ro,4 years ago,Андрій Кубик,снова дезинформация это устроили под общагой мвд при чем тут база беркута ,False,False,True
Ugj-qOmbSDniIngCoAEC,xTfMbgQqEeg,4 years ago,Прустам,обосравшиеся кремлевские журнаглисты журнализы и пропагандоны коих и в кенигсберге большинство ,True,False,True
Ugh27v5XOJYvMngCoAEC.7-H0Z7-6O0H71pHhBriHpX,_k-gDXrfu-s,3 years ago,Storm Aute, в тот день янукович уже сдал власть беркут отходил зачем им вообще погнали туда почему они шли на пули с деревянными щитами их убивали а они шли дальше тупые или накуренные ради кого они умерли у власти порошенко и коломойский какой был смысл кто их убил где расследование свои и убили ведь янукович уже сдался и беркуту дали команду отступать ,True,False,True
UghuPyWhGOa5rngCoAEC,T6IbEIBhb8o,4 years ago,MrShrus,наконец то правильно делают а то бэндера распоясалась суки американские прихвостени хахлы опомнитесь блядь славяне что вы делаете кого вы слушаете ,True,True,True
UghCW_YnpN_IxHgCoAEC.7-H0Z7-OD4Z7-H20p9kqMG,GGaQ5BDNouM,4 years ago,Ржевский форевер, могута любодар это вы так проанализировали между мытьем кастрюли и пиздежем бабья на работе не показывайте свою глупось и как сильно вам промыли мозги рассуждения на уровне го класса слишком примитивно ,True,False,True
UggTW2_CkKZqT3gCoAEC,K0icRY1Ae5A,3 years ago,Лёня Сидней,ну че суки как вам в европе заебись крым россия всем спасибо ,True,False,True
UgjcDsylPHIojHgCoAEC.7-H0Z7-A7FR7-X1sLkCHQ2,zCmV4dX5tgs,4 years ago,Алекс Правдорезов,сергей не надо утвержать то что противоречит фактам сша после войны имели самый большой госдолг по отношению к ввп ,False,False,True
Ugj9RhTbF72qg3gCoAEC,yjMs_vAV6S8,4 years ago,Вал Лагу,ценности дерьмократии и свободного капиталистического общества захотели с развалом ссср все стать господами а стали холопами и рабами ,True,False,True
Uggq8TKd-blSmHgCoAEC,zCmV4dX5tgs,4 years ago,A Bore,хакамада брешет как собака ерунду лишь бы языком чесать ,True,False,True
UggVBrkDovj2H3gCoAEC.8LSli1EW00q8LSrVz0rOxM,FURCpwiZQuc,1 year ago,Pavel Pcholkin,он в схронах сидел ждал подходящего момента ,False,False,True
UgiJVCNmorAR2HgCoAEC.7-H0Z7-Dch77-H0wCGUSb0,T6IbEIBhb8o,4 years ago,Yuri Tretyakov,ну может быть ,False,False,True
UgituayaxZj-9ngCoAEC,8SqTaE4-5a4,11 months ago,Дмитрий Кушка,героям слава ,False,False,True
UgiHwMrwZ1nPoXgCoAEC,8KdRjB7CpDo,3 years ago,Sergey Bagrikov,смотрю три пальца вниз три дебила уже отметились ,False,False,True
UgjlMEx1Us5nsHgCoAEC,_k-gDXrfu-s,3 years ago,Алексей Иванов,обіцянки порошенка ато за пару днів продам бізнес зарплатня солдатам гривень на день страхування життя на млн грн матеріальне забезпечення армії стане головним пріоритетом і воювати будуть лише добровольці перемога в і турі кінець війні вибори по відкритим спискам всі злочини майдану будуть розслідувані а винні покарані відновлю бруківку на грушевського за власний рахунок захистимо українців та татар у криму негайна люстрація судових правоохоронних податкових та митних органів забезпечення публічного контролю за призначенням і діяльністю суддів прозору законодавчу базу негайне підписання та виконання угоди з єс негайні та докорінні реформи за тиждень повністю закрити кордони донецької та луганської областей з росією повернимо курс до грн за долар ніяких перемовин з терористами розслідування та притягнення до відповідальності винних у трагедії з іл та під іловайськом з січня року українці зможуть подорожувати європою без віз якщо бойовики перейдуть у наступ негайно буде введено воєнний стан аеропорт не здамо якщо з лютого не буде миру введемо воєнний стан по всій країні ,False,False,True
UgijZTEpsZq8a3gCoAEC,8SqTaE4-5a4,4 years ago,Такой Же как и ты,ярмак так держать ,False,False,True
UgjtwV8InCKJWngCoAEC.86VAVao2lMl8HCaJzkoGps,E950t1WGiE0,1 year ago,спрытны касінер, арсений литвинов не я з менску смаленск беларусь беларусь па вязьму ты халоп расеі відавочна ,True,False,True
Ugh3XAi6YSOz2XgCoAEC,t8u6l6BNEb0,4 years ago,Danil Romanov,пидрилы совсем прихуели в евроблядосоюз им захотелось ,True,True,True
Ughfe8fJPli91HgCoAEC,FXCliOGt0Jc,4 years ago,Arkadios,шиза тв ,False,False,True
UgiXdROM1ZNXOHgCoAEC.7-H0Z7-Jfys7-z6iQBAYxf,-1q9A3eSiHg,4 years ago,Oleg Skobelev, артем яременко хероям сала ,True,True,True
UghjpJlPdK6csngCoAEC,8SqTaE4-5a4,4 years ago,Алёна Викторовна,спасибо за такие красивые слова очень красиво ,False,False,True
Ugi-aqguZRJrEXgCoAEC,8SqTaE4-5a4,1 year ago,Ch1st,песня после каждого просмотра вызывает слезы ,False,False,True
UgiRW7zsEZ_lJngCoAEC,58Q41SuWeBQ,4 years ago,Александр Андрусенко,я с вами был и еще приду ,False,False,True
UgjSDxtJ-yQEhngCoAEC.7-H0Z7-CurL71HzxAYbv6O,eufNblKL65s,4 years ago,annaA4453,возомнил себя иисусом христом истину говорящим своим актерским умом большую политику от исскуства и морали отличить не может мораль читать все горазды а вот как не дать бесчеловечным америкосам проводить политику разделяй и властвуй по отношению ко всем славянским народам об этом он молчит хотелось бы чтобы все славянские народы подумали о том что как принято говорить у моего народа кровь не водица а брат в любом случае лучше друга впрочем какие из америкосов друзья всего два слова херосима и сербия оговорюсь я не русская и не украинка и никогда там не была мой взгляд это взгляд со стороны и всего лишь мое личное мнение ,False,False,True
UggYW-fz2xRY7XgCoAEC,8SqTaE4-5a4,3 years ago,Dashka Ebanashka,напиши клип про россию ,False,False,True
Ugj9xct9IaM593gCoAEC,8SqTaE4-5a4,4 years ago,Dm St,слава україні ,False,False,True
Ughf5w0bScjpgXgCoAEC.7-H0Z7-5Lvv7-HO2y0HMrL,SwZ_LW9NsUE,4 years ago (edited),Mason Nelson,твой комментарий я считаю верхом идиотизма потому что издиваться над людьми за то что нет доказательств их неучастия там это уже вообще ,False,False,True
UgjEYiSurWOiUXgCoAEC,zCmV4dX5tgs,4 years ago (edited),Капитан Копейкин,хакамада вроде тряпьем торговала после провала спс а теперь член совета при президенте хорошо отсасывает наверно ,True,False,True
Uggzpc7d5PgRwXgCoAEC.7-H0Z7-9Ukp7-UdTeOnogF,d88DwqC8YGk,4 years ago,demiurgos11, владыка форума мартышка вообще то я имею отличное высшее экономическое образование и приличный стаж работы экономистом причем от простого экономиста до финансового директора есть объективные показатели состояния экономики по ним и делаем выводы сейчас мы наблюдаем падение не только промпроизводства но и вообще ввп внешний и внутренний долг страны растет причем такими темпами как ни при одном предыдущем президенте а для обывателей могу привести простой факт что в году украинцы покупали в раза больше новых машин чем в прошлом году янык провалили все что только можно и я не вижу смысла оппозиции при нынешней президентской форме правления идти в правительство этого урки пусть тонет сам это хитрый ход яныка который хочет ответственность перед выборами за предыдущие года бездарного правления переложить на оппозицию пусть отдает всю власть вот тогда посмотрим на результат хуже чем при яныке он вряд ли будет ,False,False,True
UgiSZtLDLGN8qXgCoAEC.7-H0Z7-SUh07-HCDgQkAOD,6HtbdFfaYUc,4 years ago,Viktor Stecenko, зыкофф денис как раз та том митинге адекватных людей было много «провокационные заявление» кричали стада титушок которых завезли из восточных регионов ,False,False,True
UgioMeGyPwGLsHgCoAEC,T6IbEIBhb8o,4 years ago,ktncgh,а где вы видели у беркута туфли а снятые с вооружения акмс ,False,False,True
UgyUJoKmRJ-MweI_7Gt4AaABAg.8_i_jExbbWT8fdDw1pVuRI,8SqTaE4-5a4,1 month ago,OlegoSK,украину всегда грабили и будут грабить в украине такая жесть сейчас что россия мне кажется явно будет лучше но думаю когда то прийдет человек который наведет порядок по крайней мере мы верим та и вообще этот жулик зря убежал если бы подавил майдан то возможно не было настолько сильной войны хотя все что не делается все к лучшему хотелось бы верить ,False,False,True
UgjsoKUxAcgZ03gCoAEC,IQFGSfk7NZs,4 years ago,Dmitriy Alexandrovich,страшные страшные хохляцкие танцоры ,True,True,True
Ugg5gefeNo-UMHgCoAEC,FXCliOGt0Jc,4 years ago,Gulsum Tamak,бла бла бла ,False,False,True
UggZd9aY1l1o9XgCoAEC.7-H0Z7-GsIg7-H51WG-6Be,T6IbEIBhb8o,4 years ago,злой Йожик,да ты сам фашист и орешь стреляй пытай убивай иди путинки накати за царя ,True,True,True
Ughw4PN13EKCbXgCoAEC,bkrHEut79Jw,4 years ago,Lidiy Maslova,биомасса привезенаая бандой пр ,True,False,True
UggjmOga5QiCwHgCoAEC.7-H0Z7-9ML27-rT8mEdkVI,0WsJ8-tJeC8,4 years ago,Константин Тычина,данные по расходам на науку в студию ,False,False,True
UggKRownbUySrngCoAEC.7-H0Z7-RFUc7-lRoJuCfb-,zCmV4dX5tgs,4 years ago,bob g,да мне пох ваш путин жирик ну кто угодно лишьбы мою страну не трогали а вашу пускай разворовывают дальше мне даже лучше чем быстрее рухнет эта гнилая империя так сразу вокруг все республики вздахнут свободно ,True,False,True
Ugict6pXbju_FXgCoAEC,E950t1WGiE0,2 years ago,Владимир Кириков,пусть сделают опрос украинцев как им живется после гос переворота ,False,False,True
Ugi63Dplv354oXgCoAEC.7-H0Z7-3aUb7-i5QzR3JHo,XK1A8MPb6Ro,4 years ago,Денис К.С.,ты кацап ты хоть писать научись для начала чучело умойся а потом рассуждай ,True,True,True
Ugi1kAOJy65c-HgCoAEC,eufNblKL65s,3 years ago,сергей к,неначто обижаться он сказал правду ,False,False,True
UgjjTZrnepymEngCoAEC,AyVvGv4Seag,4 years ago,MrBaiker91,не обращайте внимание на коменты глупих и зомбированых людей они не виноваты что ихняя страна зделала с них зомбаков я живу на заподе и я никогда не видел ни бандеровцов ни фашистов и мне никто никогда не запрещал говорить на русском ,False,False,True
UggxXuCJmx5B_XgCoAEC.7-H0Z7-HrwI8_HTes5kYHo,8SqTaE4-5a4,6 months ago,Marvash h,героям слава ,False,False,True
Ugg-TEFtV2vD03gCoAEC.7-H0Z7-94AK77jP3iAZVMR,IqFdatdem64,3 years ago,UA AO,я то настоящий закарпатський фатьов то ти навірно сепаратистка даяка одеська ,False,False,True
UginMoOK8HF-HHgCoAEC.8HvKVioqQDu8W9IgXKl85a,8SqTaE4-5a4,10 months ago,Dima Chernysh,на піку бандеру ,True,True,True
UghkCtUMXKdlD3gCoAEC,8SqTaE4-5a4,4 years ago (edited),Funny Nesquik,по поводу клипа тянет на отлично только почему на русском языке зачитал раз у него кадры из видео где прыгают бендеры под клич кто не скачет тот москаль вы же там все майдауны на своем курином что то лопочите что касается самой идеи украина уже давно на коленях а сейчас как бы это сказать она на лопатках лежит только даун не информированный может это отрицать пока у власти эти чудаки типо яиценюха и других чмошников никогда не быть украине стоящей державой один хуй сейчас опять к власти придут эти же олигархи хоть нам тут вообще похуй пусть ваши мозги там ебут впихивают русофобию вводят санкции мы и не через такое проходили я думаю что россия хочет видеть хорошего соседа а не соседа за которого стыдно ,True,True,True
Ugho6kvR-9SXkXgCoAEC.7-H0Z7-CwqI7-WYjk9do2B,WeHO0KNaO2g,4 years ago,AshKazakPro,парень согласен украинцы хох лы ебанутые в евро не зайдут ,True,True,True
UgiLIZtsJs_XeXgCoAEC.7-H0Z7-L0m_7-HAEFTXbxH,FXCliOGt0Jc,4 years ago,СалоБанде́ра Свидомович,самые сильные аргументы будут если путина все таки снесут но будет поздно а пока послушайте а и фурсов н стариков а а проханов ,False,False,True
UgieITQjiyx0q3gCoAEC.7-H0Z7-FMbQ7-Sw67jJ1In,IrtQWIP40ro,4 years ago,vlad sirgienko,слиш чушок мы вас тут не ждем ,True,False,True
UgiH_UVygiRZ2HgCoAEC.7-H0Z7-1oVs7-HsMWdcLJC,IQFGSfk7NZs,4 years ago,Cywiluga,который раз убеждаюсь что капслок — это диагноз вы из какой палаты сбежали фантазер капслочный между прочим они сейчас как раз охраняют наш город львов от таких неадекватов как вы скорейшего выздоровления ,False,False,True
UgxpQDiYiW6-iJUFTHZ4AaABAg,rygWgUmFSro,6 months ago,Nuclear 42,супер сус с йоуги ,False,False,True
UgjBiFJisQy_03gCoAEC.7-H0Z7-Cvvh7-H4zm8Oncd,uhwtsjFbQK4,4 years ago,Wassily Korotchenko,брехливе проплачене чмо діма ,True,False,True
UgjXeK6j_RCvbHgCoAEC.7-H0Z7-QEX77-H7d_NH9ix,yjMs_vAV6S8,4 years ago,Илья Сотников,свободу от чего ваше государство способствует тому что прожиточный минимум это потеха что люди вынуждены на работах работать что за зарплату в гривен нужно пахать целый месяц что путин вам сделал он с вас налоги собирает или хлеб выносит из домов воруют украинские чиновники у граждан украины внешней и внутренней политикой занимается украинский президент а не русский президент в вашей стране а если вы имеете ввиду свободу от экономической зависимости то выйдя из под нее попадете под европейскую какая разница вам сменится только название и тарифы подороже в европе чем в россии да и с иностранными товарами нельзя так конкурировать как с российскими ,False,False,True
UgzPoxQUCzoXM2B9c1x4AaABAg,8SqTaE4-5a4,9 months ago,Неля нян,я из харькова но живу в борисполе ,False,False,True
Ugh7L546s07v83gCoAEC.7-H0Z7-QKpq7-HVEacUy3D,K0icRY1Ae5A,3 years ago,Михаил Паршин,нет рабства безнадежнее чем рабство тех рабов себя кто полагает свободным от оков гете ,False,False,True
UggKcBVSUrEU63gCoAEC,emN4Sz3uasU,4 years ago,marina prihodko,ментовские подстилки проститутки ,True,False,True
UggfFcC3otA5z3gCoAEC,zCmV4dX5tgs,4 years ago,Максим Колесник,хакамаду противно не только слушать но даже смотреть на нее какая то глупая русофобская истеричка ее и подобных ей космополитов сеющих нелюбовь к родине активно поддерживает пятая колонна в россии ,False,False,True
Ugjy-bsGh8jlxngCoAEC.8IRY00OHXWW8JIiHADLa8P,zCmV4dX5tgs,1 year ago,Родмир Фадевич,они все от одной мамы ,False,False,True
UggjMCoMdFXraXgCoAEC,emN4Sz3uasU,4 years ago,TheSergeff,бают что в днепропетровске майданцев разгоняли парни из кривого рога это правда кто там в теме ответьте ,False,False,True
UghpLeqzbSA6SngCoAEC,bkrHEut79Jw,4 years ago,Aleksandr Bochkarov,а шо зароз щоб пройтись по майдану я когось повинин питати що це за безпредел ,False,False,True
UggQXhZNIAWt-3gCoAEC,zCmV4dX5tgs,4 years ago,new5d,дура истерическая журналистка зелинская да плевали мы на польшу и литву и т д украина это другое ,False,False,True
UgjBnd2TbzteGHgCoAEC.7-H0Z7-QAHK7-H4QXdRBuA,T6IbEIBhb8o,4 years ago,raulduke1977,ты что шляхтич раскудахтался куда на этот раз переметнешься вместе с мазепой опять под шведов ляжешь или может с бандерой под австро венгров самостийности твоей грош цена ,True,True,True
Ugi3c58mrsBn6XgCoAEC,IqFdatdem64,4 years ago,Antody,молодцы ребята но вы не остановите эту мафию ,False,False,True
UghjTuLCF-2mRXgCoAEC,H8ABnhoxhMw,3 years ago,Валер Х,падонки в этой расее хакамада говорит студия аплодирует а баллы щелкают у какой то бляди губатой кракодильниковой ,True,False,True
UginejY1q2tscXgCoAEC.7-H0Z7-McvQ7-IarFbRGRO,8SqTaE4-5a4,4 years ago,Alexander Sukhanov,зигуй володе дальше а мы поборемся за страну пока ты дома печеньки мамины трескаешь ,False,False,True
UgjE6wdYBc3bFHgCoAEC.7-H0Z7-EYUv7-H_ujokcpR,t8u6l6BNEb0,4 years ago,Yurii Vasiliev, сергей я ну и где была ваша мощная служба безопасности когда ублюдки начали швырять в беркутов булыжники кричали мабуть ганьба сказочник вы сергей ,False,False,True
Ugy8J9bTGwX2l6AigC14AaABAg,8SqTaE4-5a4,8 months ago (edited),Dmitriy Movchan,слава украине и россии наши дети родители и мы сами не хотим войны политики—вам на том свете зачтется поссорили брата янехочуэтойвойны ,False,False,True
UghtsoY04FijPHgCoAEC.7-H0Z7-BhUp73hT2j6DJlD,o4M1gwYvlaI,3 years ago,Юрий Иванов,дурак дает советы космической глупости ,False,False,True
Ugg2hzuTVx8xEHgCoAEC,rl6PzLyKt_s,4 years ago,Женя Белонцев,ели не знаеш что эта мразь типа казак михайло гаврилюк пытался устроить самосожжение на майдане поэтому и был раздет беркутом а теперь это чмо на людей которые ему по сути жизнь спасли еще и говном плюет думается какой геройский казак ,False,False,True
Ugj8gUr1uVFatHgCoAEC,uhwtsjFbQK4,4 years ago,Max K,стремно они там сидят голова аж кружится ,False,False,True
Ugg2pPFlwZo87HgCoAEC.7-H0Z7-6eoj7-N0vpPcDUf,wObv3OVPk30,4 years ago,Vladimir Vladimirvladimir, сергей рогожин иди нахуй окда ,False,False,True
UgiNadDHSRVRi3gCoAEC,xZUzfzTLD4U,4 years ago,Grande Mafia,это лучшее что я видел слава украине и украинскому народу ,False,False,True
UgjQLt3HNowbKHgCoAEC,FXCliOGt0Jc,4 years ago,TheLesopilka,умничка ,False,False,True
Ugi1pPwfZF7la3gCoAEC,IQFGSfk7NZs,4 years ago,Budulay Zenitar,зачем вешать люлей нада просто из ак в голову вот где сила и всем тем кто учит боевиков и терористов нада убивать первыми ,False,False,True
UghD1BQPqrYT3ngCoAEC.7-H0Z7-Ao2x7-HGQPR55qL,yjMs_vAV6S8,4 years ago,Iurie Zaica, алексей алексеевили крестик снимите или трусы наденьте или они при исполнении и исполняют приказ независимо от того какие у них политические взгляды и отношение к янушеску и тогда они представители закона и правоохранители или они выражают своими действиями свою политическую позицию и тогда они не нейтральны и не люди закона но одна из сторон конфликта а не просто служивые люди ок и не надо лицемерить ,False,False,True
UggUY4_hdHrFqHgCoAEC.7-H0Z7-S7P67-LQNZXWJsz,8SqTaE4-5a4,4 years ago,Денис Рымша,как песня да мне тоже нравится по смыслу ну я хз как это комментировать ,False,False,True
UghBEurs0SGVB3gCoAEC.7-H0Z7-IR0y7-H3Yod9k5c,T6IbEIBhb8o,4 years ago,Q-Tip ATCQ,тем самым продать свою жопу западу и быть вечными рабами ну ну ,True,False,True
UgjdjT4S5HCV5ngCoAEC,8SqTaE4-5a4,4 years ago,Илья Мягкохлеб,ярмак красава ,False,False,True
